date,time,realp,reactivep,voltage,gt,sm1,sm2,sm3,realpkwh,reactivepkwh,sm1kwh,sm2kwh,sm3kwh,prediction
17/12/2006,14:01:00,1.77,0.11,241.89,7.2,0,0,18,0.0295,0.0018,0,0,0.018,0.0295
17/12/2006,14:02:00,1.794,0.118,243.5,7.4,0,0,18,0.0299,0.002,0,0,0.018,0.0299
17/12/2006,14:03:00,1.774,0.11,241.96,7.2,0,0,18,0.0296,0.0018,0,0,0.018,0.0296
17/12/2006,14:04:00,1.782,0.112,242.61,7.2,0,0,18,0.0297,0.0019,0,0,0.018,0.0297
17/12/2006,14:05:00,1.788,0.114,243.21,7.4,0,0,18,0.0298,0.0019,0,0,0.018,0.0298
17/12/2006,14:06:00,2.4,0.134,242.58,10.2,0,0,18,0.04,0.0022,0,0,0.018,0.04
17/12/2006,14:07:00,1.8,0.122,244.28,7.4,0,0,18,0.03,0.002,0,0,0.018,0.03
17/12/2006,14:08:00,1.938,0.12,244.51,8,0,0,19,0.0323,0.002,0,0,0.019,0.0323
17/12/2006,14:09:00,2.304,0.116,244.46,9.8,0,0,18,0.0384,0.0019,0,0,0.018,0.0384
17/12/2006,14:10:00,2.066,0.142,243.75,8.6,0,0,18,0.0344,0.0024,0,0,0.018,0.0344
17/12/2006,14:11:00,1.938,0.12,244.03,8,0,0,18,0.0323,0.002,0,0,0.018,0.0323
17/12/2006,14:12:00,1.802,0.122,244.71,7.4,0,0,19,0.03,0.002,0,0,0.019,0.03
17/12/2006,14:13:00,1.954,0.246,243.89,8,0,0,18,0.0326,0.0041,0,0,0.018,0.0326
17/12/2006,14:14:00,2.058,0.316,243.32,8.6,0,0,18,0.0343,0.0053,0,0,0.018,0.0343
17/12/2006,14:15:00,2.102,0.402,243.13,8.8,0,0,18,0.035,0.0067,0,0,0.018,0.035
17/12/2006,14:16:00,2.118,0.404,244.38,8.8,0,0,18,0.0353,0.0067,0,0,0.018,0.0353
17/12/2006,14:17:00,2.12,0.402,244.59,8.8,0,0,19,0.0353,0.0067,0,0,0.019,0.0353
17/12/2006,14:18:00,2.106,0.396,244.39,8.6,0,0,18,0.0351,0.0066,0,0,0.018,0.0351
17/12/2006,14:19:00,2.124,0.4,245.83,8.8,0,0,18,0.0354,0.0067,0,0,0.018,0.0354
17/12/2006,14:20:00,2.134,0.404,246.7,8.8,0,0,19,0.0356,0.0067,0,0,0.019,0.0356
17/12/2006,14:21:00,2.134,0.404,246.85,8.8,0,0,19,0.0356,0.0067,0,0,0.019,0.0356
17/12/2006,14:22:00,2.12,0.398,246.06,8.6,0,0,18,0.0353,0.0066,0,0,0.018,0.0353
17/12/2006,14:23:00,2.122,0.394,246.31,8.6,0,0,19,0.0354,0.0066,0,0,0.019,0.0354
17/12/2006,14:24:00,2.118,0.39,246.04,8.6,0,0,18,0.0353,0.0065,0,0,0.018,0.0353
17/12/2006,14:25:00,2.106,0.386,245.34,8.6,0,0,19,0.0351,0.0064,0,0,0.019,0.0351
17/12/2006,14:26:00,2.136,0.354,245.72,8.8,0,0,18,0.0356,0.0059,0,0,0.018,0.0356
17/12/2006,14:27:00,2.51,0.274,246,10.4,0,0,19,0.0418,0.0046,0,0,0.019,0.0418
17/12/2006,14:28:00,2.68,0.292,246.04,11.2,0,0,18,0.0447,0.0049,0,0,0.018,0.0447
17/12/2006,14:29:00,2.372,0.282,245.64,9.8,0,0,19,0.0395,0.0047,0,0,0.019,0.0395
17/12/2006,14:30:00,2.154,0.268,245.51,8.8,0,0,18,0.0359,0.0045,0,0,0.018,0.0359
17/12/2006,14:31:00,2.146,0.266,245.08,8.8,0,0,18,0.0358,0.0044,0,0,0.018,0.0358
17/12/2006,14:32:00,2.14,0.262,244.67,8.8,0,0,19,0.0357,0.0044,0,0,0.019,0.0357
17/12/2006,14:33:00,2.142,0.26,244.49,8.8,0,0,18,0.0357,0.0043,0,0,0.018,0.0357
17/12/2006,14:34:00,2.228,0.258,244.51,9,0,0,18,0.0371,0.0043,0,0,0.018,0.0371
17/12/2006,14:35:00,2.19,0.254,243.88,9,0,0,18,0.0365,0.0042,0,0,0.018,0.0365
17/12/2006,14:36:00,2.122,0.252,243.18,8.8,0,0,19,0.0354,0.0042,0,0,0.019,0.0354
17/12/2006,14:37:00,2.118,0.25,242.89,8.6,0,0,18,0.0353,0.0042,0,0,0.018,0.0353
17/12/2006,14:38:00,2.12,0.252,243.16,8.8,0,0,18,0.0353,0.0042,0,0,0.018,0.0353
17/12/2006,14:39:00,2.118,0.25,242.94,8.6,0,0,18,0.0353,0.0042,0,0,0.018,0.0353
17/12/2006,14:40:00,2.11,0.254,242.46,8.6,0,0,18,0.0352,0.0042,0,0,0.018,0.0352
17/12/2006,14:41:00,2.11,0.266,242.6,8.6,0,0,18,0.0352,0.0044,0,0,0.018,0.0352
17/12/2006,14:42:00,2.11,0.264,242.48,8.6,0,0,18,0.0352,0.0044,0,0,0.018,0.0352
17/12/2006,14:43:00,2.108,0.264,242.47,8.6,0,0,18,0.0351,0.0044,0,0,0.018,0.0351
17/12/2006,14:44:00,2.104,0.268,241.65,8.8,0,0,18,0.0351,0.0045,0,0,0.018,0.0351
17/12/2006,14:45:00,1.856,0.238,242.58,7.6,0,0,18,0.0309,0.004,0,0,0.018,0.0309
17/12/2006,14:46:00,1.858,0.24,242.86,7.6,0,2,18,0.031,0.004,0,0.002,0.018,0.031
17/12/2006,14:47:00,1.87,0.244,243.87,7.6,0,1,18,0.0312,0.0041,0,0.001,0.018,0.0312
17/12/2006,14:48:00,2.046,0.242,243.91,8.4,0,1,18,0.0341,0.004,0,0.001,0.018,0.0341
17/12/2006,14:49:00,2.152,0.236,243.17,8.8,0,2,18,0.0359,0.0039,0,0.002,0.018,0.0359
17/12/2006,14:50:00,2.17,0.244,244.36,8.8,0,1,18,0.0362,0.0041,0,0.001,0.018,0.0362
17/12/2006,14:51:00,2.162,0.24,243.88,8.8,0,2,19,0.036,0.004,0,0.002,0.019,0.036
17/12/2006,14:52:00,2.16,0.24,243.8,8.8,0,1,18,0.036,0.004,0,0.001,0.018,0.036
17/12/2006,14:53:00,2.154,0.24,243.78,8.8,0,1,18,0.0359,0.004,0,0.001,0.018,0.0359
17/12/2006,14:54:00,2.238,0.324,244.46,9.2,0,2,18,0.0373,0.0054,0,0.002,0.018,0.0373
17/12/2006,14:55:00,2.24,0.348,244.05,9.2,0,1,18,0.0373,0.0058,0,0.001,0.018,0.0373
17/12/2006,14:56:00,2.248,0.352,244.6,9.2,0,2,19,0.0375,0.0059,0,0.002,0.019,0.0375
17/12/2006,14:57:00,2.188,0.26,244.76,9,0,1,18,0.0365,0.0043,0,0.001,0.018,0.0365
17/12/2006,14:58:00,2.152,0.212,244.71,8.8,0,1,18,0.0359,0.0035,0,0.001,0.018,0.0359
17/12/2006,14:59:00,2.13,0.208,243.88,8.6,0,2,19,0.0355,0.0035,0,0.002,0.019,0.0355
17/12/2006,15:00:00,2.11,0.202,243.11,8.6,0,1,18,0.0352,0.0034,0,0.001,0.018,0.0352
17/12/2006,15:01:00,2.112,0.204,243.38,8.6,0,1,18,0.0352,0.0034,0,0.001,0.018,0.0352
17/12/2006,15:02:00,2.12,0.208,244.07,8.6,0,2,18,0.0353,0.0035,0,0.002,0.018,0.0353
17/12/2006,15:03:00,2.108,0.204,243.26,8.6,0,1,18,0.0351,0.0034,0,0.001,0.018,0.0351
17/12/2006,15:04:00,2.106,0.204,243.31,8.6,0,1,18,0.0351,0.0034,0,0.001,0.018,0.0351
17/12/2006,15:05:00,2.076,0.178,242.84,8.6,0,1,18,0.0346,0.003,0,0.001,0.018,0.0346
17/12/2006,15:06:00,1.996,0.07,241.88,8.2,0,2,18,0.0333,0.0012,0,0.002,0.018,0.0333
17/12/2006,15:07:00,2.004,0.07,241.87,8.2,0,1,18,0.0334,0.0012,0,0.001,0.018,0.0334
17/12/2006,15:08:00,2.01,0.074,242.78,8.2,0,1,18,0.0335,0.0012,0,0.001,0.018,0.0335
17/12/2006,15:09:00,2.002,0.072,242.11,8.2,0,1,18,0.0334,0.0012,0,0.001,0.018,0.0334
17/12/2006,15:10:00,1.934,0,241.73,8,0,0,18,0.0322,0,0,0,0.018,0.0322
17/12/2006,15:11:00,1.954,0,242.36,8,0,0,18,0.0326,0,0,0,0.018,0.0326
17/12/2006,15:12:00,2.06,0.08,242.68,8.4,0,0,18,0.0343,0.0013,0,0,0.018,0.0343
17/12/2006,15:13:00,2.022,0.082,241.48,8.4,0,0,18,0.0337,0.0014,0,0,0.018,0.0337
17/12/2006,15:14:00,2.128,0.08,241.38,8.8,0,0,18,0.0355,0.0013,0,0,0.018,0.0355
17/12/2006,15:15:00,2.18,0.078,241.26,9,0,0,17,0.0363,0.0013,0,0,0.017,0.0363
17/12/2006,15:16:00,2.178,0.078,241.22,9,0,0,18,0.0363,0.0013,0,0,0.018,0.0363
17/12/2006,15:17:00,2.172,0.076,240.88,9,0,0,18,0.0362,0.0013,0,0,0.018,0.0362
17/12/2006,15:18:00,2.18,0.078,241.42,9,0,0,18,0.0363,0.0013,0,0,0.018,0.0363
17/12/2006,15:19:00,2.1,0.08,241.37,8.6,0,0,18,0.035,0.0013,0,0,0.018,0.035
17/12/2006,15:20:00,2.142,0.084,241.85,8.8,0,0,18,0.0357,0.0014,0,0,0.018,0.0357
17/12/2006,15:21:00,2.144,0.086,241.88,8.8,0,0,17,0.0357,0.0014,0,0,0.017,0.0357
17/12/2006,15:22:00,2.07,0.088,242.3,8.4,0,0,18,0.0345,0.0015,0,0,0.018,0.0345
17/12/2006,15:23:00,2.042,0.09,242.71,8.4,0,0,18,0.034,0.0015,0,0,0.018,0.034
17/12/2006,15:24:00,3.006,0.106,241.29,12.4,0,0,18,0.0501,0.0018,0,0,0.018,0.0501
17/12/2006,15:25:00,3.156,0.126,241.89,13,1,0,18,0.0526,0.0021,0.001,0,0.018,0.0526
17/12/2006,15:26:00,3.118,0.106,240.9,12.8,1,0,18,0.052,0.0018,0.001,0,0.018,0.052
17/12/2006,15:27:00,3.124,0.098,241.15,12.8,2,0,18,0.0521,0.0016,0.002,0,0.018,0.0521
17/12/2006,15:28:00,4.502,0.082,238.42,19.8,1,0,17,0.075,0.0014,0.001,0,0.017,0.075
17/12/2006,15:29:00,5.57,0.076,237.77,23.4,1,0,17,0.0928,0.0013,0.001,0,0.017,0.0928
17/12/2006,15:30:00,3.054,0.1,240.93,13,1,0,18,0.0509,0.0017,0.001,0,0.018,0.0509
17/12/2006,15:31:00,2.886,0.17,240.92,12,1,0,18,0.0481,0.0028,0.001,0,0.018,0.0481
17/12/2006,15:32:00,2.902,0.208,241.53,12,2,0,18,0.0484,0.0035,0.002,0,0.018,0.0484
17/12/2006,15:33:00,2.892,0.204,240.76,12,1,0,18,0.0482,0.0034,0.001,0,0.018,0.0482
17/12/2006,15:34:00,2.888,0.204,240.83,12,1,0,17,0.0481,0.0034,0.001,0,0.017,0.0482
17/12/2006,15:35:00,2.88,0.202,240.21,12,1,0,18,0.048,0.0034,0.001,0,0.018,0.0482
17/12/2006,15:36:00,2.858,0.198,239.38,11.8,1,0,18,0.0476,0.0033,0.001,0,0.018,0.0482
17/12/2006,15:37:00,3.382,0.148,238.54,14.6,9,0,17,0.0564,0.0025,0.009,0,0.017,0.0482
17/12/2006,15:38:00,4.944,0.048,236.93,20.8,38,0,17,0.0824,0.0008,0.038,0,0.017,0.0482
17/12/2006,15:39:00,4.928,0.048,236.76,20.8,38,0,17,0.0821,0.0008,0.038,0,0.017,0.0482
17/12/2006,15:40:00,4.908,0.046,236.28,20.6,38,0,17,0.0818,0.0008,0.038,0,0.017,0.0482
17/12/2006,15:41:00,4.918,0.046,236.66,20.6,37,0,18,0.082,0.0008,0.037,0,0.018,0.0482
17/12/2006,15:42:00,4.956,0.05,237.67,20.8,38,0,17,0.0826,0.0008,0.038,0,0.017,0.0482
17/12/2006,15:43:00,4.944,0.052,237.55,20.8,38,0,17,0.0824,0.0009,0.038,0,0.017,0.0482
17/12/2006,15:44:00,4.968,0,237.92,20.8,38,0,17,0.0828,0,0.038,0,0.017,0.0482
17/12/2006,15:45:00,4.89,0,236.94,20.6,38,0,18,0.0815,0,0.038,0,0.018,0.0482
17/12/2006,15:46:00,4.9,0,237.11,20.6,38,0,17,0.0817,0,0.038,0,0.017,0.0482
17/12/2006,15:47:00,2.812,0,240.43,11.8,4,0,18,0.0469,0,0.004,0,0.018,0.0482
17/12/2006,15:48:00,4.794,0,238.88,20.2,33,0,17,0.0799,0,0.033,0,0.017,0.0482
17/12/2006,15:49:00,2.92,0,239.87,12.2,5,0,18,0.0487,0,0.005,0,0.018,0.0482
17/12/2006,15:50:00,2.852,0,239.6,11.8,1,0,17,0.0475,0,0.001,0,0.017,0.0482
17/12/2006,15:51:00,2.814,0,239.64,11.6,2,0,18,0.0469,0,0.002,0,0.018,0.0482
17/12/2006,15:52:00,2.744,0,239.6,11.4,1,0,17,0.0457,0,0.001,0,0.017,0.0482
17/12/2006,15:53:00,2.76,0,240.5,11.4,1,0,18,0.046,0,0.001,0,0.018,0.0482
17/12/2006,15:54:00,2.758,0,240.87,11.4,1,0,18,0.046,0,0.001,0,0.018,0.0482
17/12/2006,15:55:00,2.824,0.068,240.25,11.6,2,0,18,0.0471,0.0011,0.002,0,0.018,0.0482
17/12/2006,15:56:00,2.848,0.118,240.31,11.8,1,0,17,0.0475,0.002,0.001,0,0.017,0.0482
17/12/2006,15:57:00,2.844,0.118,239.97,11.8,1,0,18,0.0474,0.002,0.001,0,0.018,0.0482
17/12/2006,15:58:00,2.81,0.112,238.46,11.8,1,0,17,0.0468,0.0019,0.001,0,0.017,0.0482
17/12/2006,15:59:00,2.82,0.116,239,11.8,1,0,18,0.047,0.0019,0.001,0,0.018,0.0482
17/12/2006,16:00:00,2.818,0.114,239.01,11.8,2,0,17,0.047,0.0019,0.002,0,0.017,0.0482
17/12/2006,16:01:00,2.842,0.126,239.73,11.8,1,0,18,0.0474,0.0021,0.001,0,0.018,0.0482
17/12/2006,16:02:00,2.834,0.12,239.83,11.8,1,0,17,0.0472,0.002,0.001,0,0.017,0.0482
17/12/2006,16:03:00,2.83,0.118,239.79,11.8,1,0,18,0.0472,0.002,0.001,0,0.018,0.0482
17/12/2006,16:04:00,2.824,0.118,239.51,11.8,1,0,18,0.0471,0.002,0.001,0,0.018,0.0482
17/12/2006,16:05:00,2.814,0.116,238.95,11.8,2,0,17,0.0469,0.0019,0.002,0,0.017,0.0482
17/12/2006,16:06:00,2.794,0.112,237.97,11.6,1,0,17,0.0466,0.0019,0.001,0,0.017,0.0466
17/12/2006,16:07:00,2.794,0.112,237.98,11.6,1,0,18,0.0466,0.0019,0.001,0,0.018,0.0466
17/12/2006,16:08:00,2.78,0.11,237.26,11.6,1,0,17,0.0463,0.0018,0.001,0,0.017,0.0463
17/12/2006,16:09:00,2.78,0.11,237.39,11.6,1,0,17,0.0463,0.0018,0.001,0,0.017,0.0463
17/12/2006,16:10:00,2.756,0.138,236.41,11.6,2,0,17,0.0459,0.0023,0.002,0,0.017,0.0459
17/12/2006,16:11:00,2.748,0.13,237.14,11.6,0,0,18,0.0458,0.0022,0,0,0.018,0.0458
17/12/2006,16:12:00,2.776,0.116,236.79,11.6,2,0,17,0.0463,0.0019,0.002,0,0.017,0.0463
17/12/2006,16:13:00,2.842,0.154,238.03,12,1,0,17,0.0474,0.0026,0.001,0,0.017,0.0474
17/12/2006,16:14:00,2.856,0.184,238.47,12,1,0,17,0.0476,0.0031,0.001,0,0.017,0.0476
17/12/2006,16:15:00,2.798,0.088,238.96,11.6,1,0,18,0.0466,0.0015,0.001,0,0.018,0.0466
17/12/2006,16:16:00,2.81,0.09,239.43,11.6,1,0,18,0.0468,0.0015,0.001,0,0.018,0.0468
17/12/2006,16:17:00,2.81,0.088,239.55,11.6,2,0,17,0.0468,0.0015,0.002,0,0.017,0.0468
17/12/2006,16:18:00,2.792,0.088,238.81,11.6,1,0,18,0.0465,0.0015,0.001,0,0.018,0.0465
17/12/2006,16:19:00,2.792,0.114,238.95,11.6,1,0,17,0.0465,0.0019,0.001,0,0.017,0.0465
17/12/2006,16:20:00,2.75,0.112,238.63,11.4,1,0,17,0.0458,0.0019,0.001,0,0.017,0.0458
17/12/2006,16:21:00,2.762,0.094,237.46,11.6,1,0,18,0.046,0.0016,0.001,0,0.018,0.046
17/12/2006,16:22:00,4.838,0.066,235.24,20.6,34,0,17,0.0806,0.0011,0.034,0,0.017,0.0806
17/12/2006,16:23:00,4.878,0.064,234.93,20.6,37,0,17,0.0813,0.0011,0.037,0,0.017,0.0813
17/12/2006,16:24:00,4.864,0,235.59,20.6,37,0,17,0.0811,0,0.037,0,0.017,0.0811
17/12/2006,16:25:00,4.868,0,236.61,20.4,38,0,17,0.0811,0,0.038,0,0.017,0.0811
17/12/2006,16:26:00,4.876,0,236.75,20.6,37,0,17,0.0813,0,0.037,0,0.017,0.0813
17/12/2006,16:27:00,4.81,0,235.09,20.4,37,0,17,0.0802,0,0.037,0,0.017,0.0802
17/12/2006,16:28:00,4.79,0,234.48,20.4,37,0,17,0.0798,0,0.037,0,0.017,0.0798
17/12/2006,16:29:00,4.784,0,234.2,20.4,37,0,17,0.0797,0,0.037,0,0.017,0.0797
17/12/2006,16:30:00,4.806,0,234.92,20.4,37,0,16,0.0801,0,0.037,0,0.016,0.0801
17/12/2006,16:31:00,4.834,0,235.96,20.4,37,0,17,0.0806,0,0.037,0,0.017,0.0806
17/12/2006,16:32:00,4.856,0,236.54,20.4,38,0,18,0.0809,0,0.038,0,0.018,0.0809
17/12/2006,16:33:00,4.844,0,236.17,20.4,37,0,17,0.0807,0,0.037,0,0.017,0.0807
17/12/2006,16:34:00,4.912,0.084,234.94,20.8,37,0,17,0.0819,0.0014,0.037,0,0.017,0.0819
17/12/2006,16:35:00,3.12,0.1,237.16,13.6,8,0,17,0.052,0.0017,0.008,0,0.017,0.052
17/12/2006,16:36:00,2.73,0.1,237.83,11.4,0,0,17,0.0455,0.0017,0,0,0.017,0.0455
17/12/2006,16:37:00,2.962,0.096,237.8,12.4,0,0,17,0.0494,0.0016,0,0,0.017,0.0494
17/12/2006,16:38:00,2.764,0.104,237.65,11.6,0,0,18,0.0461,0.0017,0,0,0.018,0.0461
17/12/2006,16:39:00,2.748,0.138,238.22,11.4,1,0,17,0.0458,0.0023,0.001,0,0.017,0.0458
17/12/2006,16:40:00,2.722,0.106,237.75,11.4,0,0,17,0.0454,0.0018,0,0,0.017,0.0454
17/12/2006,16:41:00,2.768,0.098,237.72,11.6,0,0,18,0.0461,0.0016,0,0,0.018,0.0461
17/12/2006,16:42:00,2.832,0.098,238.25,11.8,0,0,17,0.0472,0.0016,0,0,0.017,0.0472
17/12/2006,16:43:00,2.804,0.092,236.91,11.8,0,0,17,0.0467,0.0015,0,0,0.017,0.0467
17/12/2006,16:44:00,2.788,0.09,236.12,11.8,0,0,17,0.0465,0.0015,0,0,0.017,0.0465
17/12/2006,16:45:00,2.802,0.092,236.72,11.8,0,0,18,0.0467,0.0015,0,0,0.018,0.0467
17/12/2006,16:46:00,2.8,0.092,236.59,11.8,0,0,17,0.0467,0.0015,0,0,0.017,0.0467
17/12/2006,16:47:00,2.776,0.088,235.4,11.8,0,0,17,0.0463,0.0015,0,0,0.017,0.0463
17/12/2006,16:48:00,2.768,0.1,234.2,11.8,0,0,16,0.0461,0.0017,0,0,0.016,0.0461
17/12/2006,16:49:00,2.798,0.116,234.66,11.8,0,0,17,0.0466,0.0019,0,0,0.017,0.0466
17/12/2006,16:50:00,2.846,0.098,234.7,12,0,0,17,0.0474,0.0016,0,0,0.017,0.0474
17/12/2006,16:51:00,3.234,0.072,233.86,13.8,0,0,17,0.0539,0.0012,0,0,0.017,0.0539
17/12/2006,16:52:00,3.256,0,235,13.8,0,0,17,0.0543,0,0,0,0.017,0.0543
17/12/2006,16:53:00,3.272,0,235.64,13.8,0,0,17,0.0545,0,0,0,0.017,0.0545
17/12/2006,16:54:00,3.328,0.1,235.31,14.2,0,0,17,0.0555,0.0017,0,0,0.017,0.0555
17/12/2006,16:55:00,3.316,0.128,234.47,14,0,0,17,0.0553,0.0021,0,0,0.017,0.0553
17/12/2006,16:56:00,3.39,0.18,235.44,14.4,0,0,17,0.0565,0.003,0,0,0.017,0.0565
17/12/2006,16:57:00,3.418,0.248,235.23,14.4,0,1,17,0.057,0.0041,0,0.001,0.017,0.057
17/12/2006,16:58:00,3.384,0.244,233.64,14.4,0,1,16,0.0564,0.0041,0,0.001,0.016,0.0564
17/12/2006,16:59:00,3.374,0.242,233.17,14.4,0,2,17,0.0562,0.004,0,0.002,0.017,0.0562
17/12/2006,17:00:00,3.388,0.244,233.82,14.4,0,1,17,0.0565,0.0041,0,0.001,0.017,0.0565
17/12/2006,17:01:00,3.376,0.242,233.35,14.4,0,2,17,0.0563,0.004,0,0.002,0.017,0.0563
17/12/2006,17:02:00,3.354,0.238,232.46,14.4,0,1,16,0.0559,0.004,0,0.001,0.016,0.0559
17/12/2006,17:03:00,3.472,0.236,232.29,15,0,1,17,0.0579,0.0039,0,0.001,0.017,0.0579
17/12/2006,17:04:00,3.484,0.176,231.57,15,0,2,16,0.0581,0.0029,0,0.002,0.016,0.0581
17/12/2006,17:05:00,3.422,0.136,231.18,14.8,0,1,16,0.057,0.0023,0,0.001,0.016,0.057
17/12/2006,17:06:00,3.416,0.136,230.94,14.8,0,1,17,0.0569,0.0023,0,0.001,0.017,0.0569
17/12/2006,17:07:00,3.446,0.136,231.33,14.8,0,2,16,0.0574,0.0023,0,0.002,0.016,0.0574
17/12/2006,17:08:00,3.66,0.138,233.01,15.6,0,1,17,0.061,0.0023,0,0.001,0.017,0.061
17/12/2006,17:09:00,3.586,0.144,233.93,15.2,0,1,17,0.0598,0.0024,0,0.001,0.017,0.0598
17/12/2006,17:10:00,3.556,0.14,232.83,15.2,0,2,16,0.0593,0.0023,0,0.002,0.016,0.0593
17/12/2006,17:11:00,3.604,0.156,234.18,15.4,0,1,17,0.0601,0.0026,0,0.001,0.017,0.0601
17/12/2006,17:12:00,3.728,0.276,235.76,15.8,0,1,17,0.0621,0.0046,0,0.001,0.017,0.0621
17/12/2006,17:13:00,3.7,0.27,234.86,15.8,0,2,17,0.0617,0.0045,0,0.002,0.017,0.0617
17/12/2006,17:14:00,3.678,0.268,234.11,15.6,0,1,17,0.0613,0.0045,0,0.001,0.017,0.0613
17/12/2006,17:15:00,3.67,0.266,233.91,15.6,0,1,17,0.0612,0.0044,0,0.001,0.017,0.0612
17/12/2006,17:16:00,3.702,0.272,235.24,15.8,0,1,17,0.0617,0.0045,0,0.001,0.017,0.0617
17/12/2006,17:17:00,3.744,0.276,234.86,16,0,1,16,0.0624,0.0046,0,0.001,0.016,0.0624
17/12/2006,17:18:00,3.796,0.288,234.46,16.2,0,2,17,0.0633,0.0048,0,0.002,0.017,0.0633
17/12/2006,17:19:00,3.808,0.288,234.74,16.2,0,1,17,0.0635,0.0048,0,0.001,0.017,0.0635
17/12/2006,17:20:00,3.58,0.294,235.39,15.2,0,1,17,0.0597,0.0049,0,0.001,0.017,0.0597
17/12/2006,17:21:00,3.37,0.22,233.34,14.4,0,1,17,0.0562,0.0037,0,0.001,0.017,0.0562
17/12/2006,17:22:00,3.13,0.174,234.05,13.4,0,0,17,0.0522,0.0029,0,0,0.017,0.0522
17/12/2006,17:23:00,3.238,0.172,233.58,13.8,0,0,16,0.054,0.0029,0,0,0.016,0.054
17/12/2006,17:24:00,3.39,0.17,232.65,14.6,0,0,17,0.0565,0.0028,0,0,0.017,0.0565
17/12/2006,17:25:00,3.36,0.164,231.2,14.4,0,0,16,0.056,0.0027,0,0,0.016,0.056
17/12/2006,17:26:00,3.4,0.162,232.86,14.6,0,0,17,0.0567,0.0027,0,0,0.017,0.0567
17/12/2006,17:27:00,3.396,0.164,232.89,14.6,0,0,17,0.0566,0.0027,0,0,0.017,0.0566
17/12/2006,17:28:00,3.282,0.1,232.33,14,0,0,16,0.0547,0.0017,0,0,0.016,0.0547
17/12/2006,17:29:00,2.996,0.056,232.47,12.8,0,0,17,0.0499,0.0009,0,0,0.017,0.0499
17/12/2006,17:30:00,3.002,0.058,232.79,12.8,0,0,16,0.05,0.001,0,0,0.016,0.05
17/12/2006,17:31:00,3,0.058,232.88,12.8,0,0,17,0.05,0.001,0,0,0.017,0.05
17/12/2006,17:32:00,2.994,0.056,233.03,12.8,0,0,17,0.0499,0.0009,0,0,0.017,0.0499
17/12/2006,17:33:00,3.058,0.056,233.11,13,0,0,16,0.051,0.0009,0,0,0.016,0.051
17/12/2006,17:34:00,3.118,0.12,232.58,13.4,0,0,17,0.052,0.002,0,0,0.017,0.052
17/12/2006,17:35:00,3.168,0.158,234.57,13.4,0,0,17,0.0528,0.0026,0,0,0.017,0.0528
17/12/2006,17:36:00,3.262,0.158,234.69,13.8,0,0,17,0.0544,0.0026,0,0,0.017,0.0544
17/12/2006,17:37:00,3.306,0.158,235.39,14,0,0,17,0.0551,0.0026,0,0,0.017,0.0551
17/12/2006,17:38:00,3.288,0.156,234.84,14,0,0,17,0.0548,0.0026,0,0,0.017,0.0548
17/12/2006,17:39:00,3.282,0.154,234.63,14,0,0,16,0.0547,0.0026,0,0,0.016,0.0547
17/12/2006,17:40:00,3.292,0.158,234.99,14,0,0,17,0.0549,0.0026,0,0,0.017,0.0549
17/12/2006,17:41:00,3.28,0.154,234.39,14,0,0,17,0.0547,0.0026,0,0,0.017,0.0547
17/12/2006,17:42:00,3.502,0.158,235.51,14.8,0,0,17,0.0584,0.0026,0,0,0.017,0.0584
17/12/2006,17:43:00,3.376,0.156,235.42,14.4,0,0,17,0.0563,0.0026,0,0,0.017,0.0563
17/12/2006,17:44:00,3.332,0.114,235.56,14.2,0,0,17,0.0555,0.0019,0,0,0.017,0.0555
17/12/2006,17:45:00,3.292,0.06,235.58,14,0,0,17,0.0549,0.001,0,0,0.017,0.0549
17/12/2006,17:46:00,3.28,0.058,234.99,14,0,0,17,0.0547,0.001,0,0,0.017,0.0547
17/12/2006,17:47:00,3.298,0.058,235.77,14,0,0,17,0.055,0.001,0,0,0.017,0.055
17/12/2006,17:48:00,3.296,0.06,235.69,14,0,0,17,0.0549,0.001,0,0,0.017,0.0549
17/12/2006,17:49:00,3.274,0.058,234.74,14,0,0,17,0.0546,0.001,0,0,0.017,0.0546
17/12/2006,17:50:00,3.412,0.184,235.79,14.4,0,0,17,0.0569,0.0031,0,0,0.017,0.0569
17/12/2006,17:51:00,3.412,0.188,236.2,14.4,0,0,17,0.0569,0.0031,0,0,0.017,0.0569
17/12/2006,17:52:00,3.418,0.188,236.21,14.4,0,0,17,0.057,0.0031,0,0,0.017,0.057
17/12/2006,17:53:00,3.416,0.19,236.37,14.4,0,0,17,0.0569,0.0032,0,0,0.017,0.0569
17/12/2006,17:54:00,3.418,0.19,236.59,14.4,0,0,18,0.057,0.0032,0,0,0.018,0.057
17/12/2006,17:55:00,3.43,0.192,237.11,14.4,0,0,17,0.0572,0.0032,0,0,0.017,0.0572
17/12/2006,17:56:00,3.434,0.19,236.87,14.4,0,0,17,0.0572,0.0032,0,0,0.017,0.0572
17/12/2006,17:57:00,3.792,0.176,235.98,16,0,0,17,0.0632,0.0029,0,0,0.017,0.0572
17/12/2006,17:58:00,3.652,0.166,235.91,15.4,0,0,17,0.0609,0.0028,0,0,0.017,0.0572
17/12/2006,17:59:00,3.59,0.166,236.02,15.2,0,0,17,0.0598,0.0028,0,0,0.017,0.0572
17/12/2006,18:00:00,3.328,0.168,235.86,14,0,0,17,0.0555,0.0028,0,0,0.017,0.0572
17/12/2006,18:01:00,3.336,0.172,236.27,14,0,0,17,0.0556,0.0029,0,0,0.017,0.0572
